seed,knockout,split,decode,n_gold_matches,n_pred_matches,precision,recall,f1,wrong_merge_rate,fragmentation_rate,trajectory_consistency_rate,impossible_transition_rate,n_transitions,n_impossible_transitions,dangling_precision,dangling_recall,n_gold_dangling,n_pred_dangling
19521010,__none__,dev,revive,109.91666666666667,56.583333333333336,0.5888156955021209,0.3026128865903462,0.3994578389318377,0.3035308892798622,1.1604661119927457,0.6788869306399783,0.32111306936002176,2192.3333333333335,704.0,0.6852662377219855,0.5250932423603992,51.083333333333336,39.583333333333336
19521010,__none__,test,standard,108.84615384615384,21.923076923076923,0.6337927108720953,0.12717853901727022,0.21062548125559502,0.23042847242772602,1.0256609114759425,0.713092614419221,0.28690738558077905,955.6923076923077,276.7692307692308,0.2511109581204914,0.8040110368853532,52.15384615384615,168.15384615384616
19521010,__none__,test,revive,108.84615384615384,55.0,0.5657352956175454,0.2873942078250568,0.3805836368183995,0.3078873419123385,1.1859356465572666,0.7003710087148733,0.2996289912851267,2157.0,646.7692307692307,0.6604784246122123,0.5237976194423334,52.15384615384615,42.15384615384615
19521010,time,dev,standard,109.91666666666667,23.666666666666668,0.626754033004033,0.13462615794627553,0.22069577588464284,0.23874038363903294,1.0067868370800686,0.685335980346709,0.314664019653291,1009.0,317.6666666666667,0.2427722786158741,0.7793341441662611,51.083333333333336,163.75
19521010,time,dev,revive,109.91666666666667,56.583333333333336,0.5888156955021209,0.3026128865903462,0.3994578389318377,0.3035308892798622,1.1604661119927457,0.6788869306399783,0.32111306936002176,2192.3333333333335,704.0,0.6852662377219855,0.5250932423603992,51.083333333333336,39.583333333333336
19521010,time,test,standard,108.84615384615384,21.923076923076923,0.6337927108720953,0.12717853901727022,0.21062548125559502,0.23042847242772602,1.0256609114759425,0.713092614419221,0.28690738558077905,955.6923076923077,276.7692307692308,0.2511109581204914,0.8040110368853532,52.15384615384615,168.15384615384616
19521010,time,test,revive,108.84615384615384,55.0,0.5657352956175454,0.2873942078250568,0.3805836368183995,0.3078873419123385,1.1859356465572666,0.7003710087148733,0.2996289912851267,2157.0,646.7692307692307,0.6604784246122123,0.5237976194423334,52.15384615384615,42.15384615384615
19521010,motion,dev,standard,109.91666666666667,23.666666666666668,0.6299591612091612,0.13541980873992632,0.2219680405156861,0.2385799495656077,1.0059661234193775,0.68480963191722,0.3151903680827799,1010.5833333333334,318.6666666666667,0.24301630286838907,0.7793341441662611,51.083333333333336,163.58333333333334
19521010,motion,dev,revive,109.91666666666667,56.666666666666664,0.5894976570328075,0.3034189797259848,0.40031444869450045,0.30504178755288425,1.1611430559062412,0.678514378282645,0.32148562171735506,2194.0833333333335,705.3333333333334,0.689904833369353,0.5250932423603992,51.083333333333336,39.416666666666664
19521010,motion,test,standard,108.84615384615384,22.0,0.6344751862914131,0.12787783971657093,0.21165418623752952,0.23097633921597538,1.0235366206724064,0.7137624389376878,0.28623756106231224,955.8461538461538,276.15384615384613,0.25112932025262996,0.8040110368853532,52.15384615384615,168.15384615384616
19521010,motion,test,revive,108.84615384615384,55.07692307692308,0.5675043113454066,0.28882538543547975,0.38223038255201275,0.30910811022444507,1.1851551114078307,0.7007745824429477,0.2992254175570523,2159.3076923076924,646.6153846153846,0.6641329620995022,0.5237976194423334,52.15384615384615,41.92307692307692
19521010,state,dev,standard,109.91666666666667,9.75,0.6593823208954787,0.05579575868646946,0.10193614181007181,0.1947662746551098,1.0144409446197395,0.7243541318480973,0.2756458681519028,518.0833333333334,146.08333333333334,0.21324862911033135,0.899700365219494,51.083333333333336,215.5
19521010,state,dev,revive,109.91666666666667,47.5,0.5649442003699363,0.24372276926066094,0.33925823407256805,0.2883296119739263,1.1341545287602004,0.6937660713770928,0.30623392862290727,1917.9166666666667,587.4166666666666,0.45034469281850775,0.5887045605398473,51.083333333333336,67.91666666666667
19521010,state,test,standard,108.84615384615384,10.615384615384615,0.6737661847955965,0.06561826198814971,0.11790570929449741,0.17736022966812545,0.9989689137388738,0.7422930847606644,0.2577069152393357,490.0,131.53846153846155,0.21770349031930347,0.9025712902469979,52.15384615384615,217.46153846153845
19521010,state,test,revive,108.84615384615384,43.61538461538461,0.5837368377674774,0.23475918678276872,0.3341397570814989,0.2784139617364439,1.1498446216984517,0.7078406862065496,0.2921593137934505,1842.2307692307693,540.6923076923077,0.42286572212179,0.5891211772576385,52.15384615384615,74.53846153846153
19521010,rel,dev,standard,109.91666666666667,16.5,0.6767178083354555,0.10109690605201992,0.17530787889058605,0.22377742233589157,0.9995599068915273,0.7043713551317289,0.2956286448682712,768.5833333333334,226.33333333333334,0.22956194423636658,0.8499086262798853,51.083333333333336,188.91666666666666
19521010,rel,dev,revive,109.91666666666667,54.666666666666664,0.5953346245928011,0.29543678515637095,0.3946222539005077,0.30570002025725024,1.1458936607066321,0.6832538354575367,0.3167461645424633,2130.9166666666665,674.8333333333334,0.6043137662002992,0.5365856148584108,51.083333333333336,45.916666666666664
19521010,rel,test,standard,108.84615384615384,16.384615384615383,0.637538743307974,0.09479680829129852,0.16315698900683115,0.19079277939319478,1.0152073306716403,0.7255447817731832,0.27445521822681684,738.6153846153846,206.46153846153845,0.23444952623800436,0.8519676455126481,52.15384615384615,191.07692307692307
19521010,rel,test,revive,108.84615384615384,51.30769230769231,0.5711137767890566,0.2705398136002216,0.36648667143009284,0.2977420265180347,1.1790864307752,0.6987774243514129,0.3012225756485872,2076.6923076923076,626.3076923076923,0.5712746373058138,0.5356478162614955,52.15384615384615,50.38461538461539
19521010,src,dev,standard,109.91666666666667,5.25,0.6450396825396826,0.03239584152416411,0.06076415034301388,0.17533046860625714,1.0010120328367058,0.7213896302316312,0.278610369768369,301.25,85.25,0.2037180979927938,0.9499646804870342,51.083333333333336,238.58333333333334
19521010,src,dev,revive,109.91666666666667,38.666666666666664,0.5637223510185466,0.1980537745637034,0.29153536113630013,0.26894897818346947,1.1140770096716714,0.7010547950385364,0.29894520496146354,1634.0,487.4166666666667,0.34426489354821,0.647864709066058,51.083333333333336,97.5
19521010,src,test,standard,108.84615384615384,5.230769230769231,0.6721189067342913,0.032895528063205934,0.061692735308112034,0.15851707681991775,1.0045981462109692,0.7208305708529459,0.279169429147054,299.2307692307692,84.0,0.20904493205792904,0.948232476287621,52.15384615384615,237.69230769230768
19521010,src,test,revive,108.84615384615384,36.07692307692308,0.5974355199649852,0.19915577847015992,0.29707671434263383,0.2586972191461015,1.1059683732941368,0.7141908621500666,0.2858091378499335,1580.8461538461538,455.0,0.34404299590449194,0.6549809184229672,52.15384615384615,101.84615384615384
